,GEOID,num_scouts,scouts_per_tract,female_cub_scouts,male_cub_scouts,female_troop_scouts,male_troop_scouts,female_cub_total,female_troop_total,male_cub_total,male_troop_total,fcubs_per_tract,mcubs_per_tract,ftroops_per_tract,mtroops_per_tract,female_scouts,female_per_tract,male_scouts,male_per_tract,cub_youth_total,troop_youth_total,total_pop,cub_scouts,troop_scouts,cub_per_tract,troop_per_tract,2022_youth_total,2022_scouts_per_tract,2023_difference_total,2023_difference_per_tract
318,36047009800,1,0.07830853563038372,0.0,0.0,1.0,0.0,412.0,284.0,296.0,285.0,0.0,0.0,0.35211267605633806,0.0,1.0,0.14367816091954022,0.0,0.0,708.0,569.0,1277,0.0,1.0,0.0,0.17574692442882248,0.0,0.0,1.0,0.07830853563038372
319,36047010000,3,0.2643171806167401,2.0,1.0,0.0,0.0,361.0,220.0,283.0,271.0,0.554016620498615,0.35335689045936397,0.0,0.0,2.0,0.34423407917383825,1.0,0.18050541516245489,644.0,491.0,1135,3.0,0.0,0.4658385093167702,0.0,11.0,0.9691629955947136,-8.0,-0.7048458149779735
320,36047010100,3,0.5813953488372093,0.0,0.0,1.0,2.0,164.0,179.0,57.0,116.0,0.0,0.0,0.5586592178770949,1.7241379310344827,1.0,0.2915451895043732,2.0,1.1560693641618496,221.0,295.0,516,0.0,3.0,0.0,1.0169491525423728,2.0,0.3875968992248062,1.0,0.1937984496124031
321,36047010200,9,1.0169491525423728,0.0,6.0,0.0,3.0,256.0,299.0,191.0,139.0,0.0,3.1413612565445024,0.0,2.158273381294964,0.0,0.0,9.0,2.727272727272727,447.0,438.0,885,6.0,3.0,1.342281879194631,0.684931506849315,31.0,3.5028248587570623,-22.0,-2.4858757062146895
322,36047010401,3,0.974025974025974,0.0,3.0,0.0,0.0,73.0,52.0,116.0,67.0,0.0,2.586206896551724,0.0,0.0,0.0,0.0,3.0,1.639344262295082,189.0,119.0,308,3.0,0.0,1.5873015873015872,0.0,19.0,6.1688311688311686,-16.0,-5.194805194805195
323,36047010402,6,1.8867924528301887,4.0,2.0,0.0,0.0,68.0,80.0,110.0,60.0,5.88235294117647,1.8181818181818181,0.0,0.0,4.0,2.7027027027027026,2.0,1.1764705882352942,178.0,140.0,318,6.0,0.0,3.3707865168539324,0.0,18.0,5.660377358490567,-12.0,-3.773584905660378
324,36047010601,4,1.2539184952978055,0.0,3.0,0.0,1.0,133.0,62.0,77.0,47.0,0.0,3.896103896103896,0.0,2.127659574468085,0.0,0.0,4.0,3.225806451612903,210.0,109.0,319,3.0,1.0,1.4285714285714286,0.9174311926605505,7.0,2.19435736677116,-3.0,-0.9404388714733543
325,36047010602,3,1.2295081967213115,2.0,1.0,0.0,0.0,89.0,6.0,97.0,52.0,2.247191011235955,1.0309278350515463,0.0,0.0,2.0,2.1052631578947367,1.0,0.6711409395973155,186.0,58.0,244,3.0,0.0,1.6129032258064515,0.0,1.0,0.4098360655737705,2.0,0.819672131147541
326,36047010802,3,1.056338028169014,2.0,1.0,0.0,0.0,117.0,102.0,46.0,19.0,1.7094017094017095,2.1739130434782608,0.0,0.0,2.0,0.91324200913242,1.0,1.5384615384615385,163.0,121.0,284,3.0,0.0,1.8404907975460123,0.0,2.0,0.7042253521126761,1.0,0.3521126760563379
327,36047011000,1,0.2,0.0,1.0,0.0,0.0,88.0,117.0,127.0,168.0,0.0,0.7874015748031495,0.0,0.0,0.0,0.0,1.0,0.3389830508474576,215.0,285.0,500,1.0,0.0,0.46511627906976744,0.0,0.0,0.0,1.0,0.2
328,36047011400,1,0.12804097311139565,0.0,0.0,1.0,0.0,140.0,243.0,110.0,288.0,0.0,0.0,0.411522633744856,0.0,1.0,0.26109660574412535,0.0,0.0,250.0,531.0,781,0.0,1.0,0.0,0.18832391713747645,1.0,0.12804097311139565,0.0,0.0
329,36047011600,9,1.2379642365887207,2.0,5.0,1.0,1.0,230.0,126.0,172.0,199.0,0.8695652173913043,2.9069767441860463,0.7936507936507936,0.5025125628140703,3.0,0.8426966292134831,6.0,1.6172506738544474,402.0,325.0,727,7.0,2.0,1.7412935323383085,0.6153846153846154,27.0,3.7138927097661623,-18.0,-2.475928473177442
330,36047011901,2,2.0408163265306123,2.0,0.0,0.0,0.0,10.0,7.0,29.0,52.0,20.0,0.0,0.0,0.0,2.0,11.76470588235294,0.0,0.0,39.0,59.0,98,2.0,0.0,5.128205128205128,0.0,0.0,0.0,2.0,2.0408163265306123
331,36047012000,2,0.8032128514056224,0.0,1.0,1.0,0.0,44.0,61.0,66.0,78.0,0.0,1.5151515151515151,1.639344262295082,0.0,1.0,0.9523809523809524,1.0,0.6944444444444444,110.0,139.0,249,1.0,1.0,0.9090909090909091,0.7194244604316548,6.0,2.4096385542168677,-4.0,-1.6064257028112454
332,36047012200,5,0.5285412262156448,0.0,3.0,1.0,1.0,239.0,172.0,334.0,201.0,0.0,0.8982035928143712,0.5813953488372093,0.4975124378109453,1.0,0.24330900243309003,4.0,0.7476635514018692,573.0,373.0,946,3.0,2.0,0.5235602094240838,0.5361930294906166,2.0,0.21141649048625794,3.0,0.3171247357293869
333,36047012700,5,1.1627906976744187,0.0,0.0,0.0,5.0,80.0,106.0,161.0,83.0,0.0,0.0,0.0,6.024096385542169,0.0,0.0,5.0,2.0491803278688523,241.0,189.0,430,0.0,5.0,0.0,2.6455026455026456,3.0,0.6976744186046512,2.0,0.4651162790697675
334,36047012801,1,0.3546099290780142,0.0,1.0,0.0,0.0,69.0,52.0,86.0,75.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0,1.0,0.6211180124223602,155.0,127.0,282,1.0,0.0,0.6451612903225806,0.0,2.0,0.7092198581560284,-1.0,-0.3546099290780142
335,36047013000,7,0.7014028056112225,0.0,2.0,0.0,5.0,172.0,313.0,280.0,233.0,0.0,0.7142857142857143,0.0,2.1459227467811157,0.0,0.0,7.0,1.364522417153996,452.0,546.0,998,2.0,5.0,0.4424778761061947,0.9157509157509158,4.0,0.4008016032064128,3.0,0.3006012024048097
336,36047013100,2,0.7067137809187279,0.0,2.0,0.0,0.0,47.0,127.0,38.0,71.0,0.0,5.263157894736842,0.0,0.0,0.0,0.0,2.0,1.834862385321101,85.0,198.0,283,2.0,0.0,2.3529411764705883,0.0,2.0,0.7067137809187279,0.0,0.0
337,36047013200,3,0.7352941176470588,0.0,3.0,0.0,0.0,90.0,179.0,67.0,72.0,0.0,4.477611940298507,0.0,0.0,0.0,0.0,3.0,2.158273381294964,157.0,251.0,408,3.0,0.0,1.910828025477707,0.0,1.0,0.24509803921568626,2.0,0.4901960784313725
338,36047013300,1,0.16025641025641024,0.0,0.0,0.0,1.0,186.0,96.0,233.0,109.0,0.0,0.0,0.0,0.9174311926605505,0.0,0.0,1.0,0.29239766081871343,419.0,205.0,624,0.0,1.0,0.0,0.4878048780487805,1.0,0.16025641025641024,0.0,0.0
339,36047013400,4,0.7366482504604052,0.0,2.0,0.0,2.0,137.0,134.0,102.0,170.0,0.0,1.9607843137254901,0.0,1.1764705882352942,0.0,0.0,4.0,1.4705882352941175,239.0,304.0,543,2.0,2.0,0.8368200836820083,0.6578947368421052,1.0,0.1841620626151013,3.0,0.5524861878453039
340,36047013500,7,0.8928571428571428,1.0,2.0,0.0,4.0,260.0,115.0,230.0,179.0,0.38461538461538464,0.8695652173913043,0.0,2.2346368715083798,1.0,0.26666666666666666,6.0,1.466992665036675,490.0,294.0,784,3.0,4.0,0.6122448979591837,1.3605442176870748,4.0,0.5102040816326531,3.0,0.3826530612244897
341,36047013600,13,2.1172638436482085,2.0,6.0,0.0,5.0,161.0,82.0,151.0,220.0,1.2422360248447204,3.9735099337748347,0.0,2.272727272727273,2.0,0.823045267489712,11.0,2.964959568733154,312.0,302.0,614,8.0,5.0,2.564102564102564,1.6556291390728477,5.0,0.8143322475570033,8.0,1.3029315960912053
342,36047013700,7,1.8867924528301887,0.0,4.0,0.0,3.0,84.0,62.0,125.0,100.0,0.0,3.2,0.0,3.0,0.0,0.0,7.0,3.111111111111111,209.0,162.0,371,4.0,3.0,1.9138755980861244,1.8518518518518516,2.0,0.5390835579514826,5.0,1.3477088948787062
343,36047013800,5,0.7541478129713424,0.0,3.0,2.0,0.0,101.0,125.0,217.0,220.0,0.0,1.3824884792626728,1.6,0.0,2.0,0.8849557522123894,3.0,0.6864988558352403,318.0,345.0,663,3.0,2.0,0.9433962264150944,0.5797101449275363,2.0,0.301659125188537,3.0,0.4524886877828054
344,36047013900,3,0.6263048016701461,1.0,1.0,1.0,0.0,156.0,50.0,174.0,99.0,0.641025641025641,0.5747126436781609,2.0,0.0,2.0,0.9708737864077669,1.0,0.3663003663003663,330.0,149.0,479,2.0,1.0,0.6060606060606061,0.6711409395973155,1.0,0.20876826722338201,2.0,0.4175365344467641
345,36047014000,3,1.8072289156626504,0.0,2.0,0.0,1.0,42.0,37.0,47.0,40.0,0.0,4.25531914893617,0.0,2.5,0.0,0.0,3.0,3.4482758620689653,89.0,77.0,166,2.0,1.0,2.247191011235955,1.2987012987012987,4.0,2.4096385542168677,-1.0,-0.6024096385542173
346,36047014101,1,0.8064516129032258,0.0,0.0,0.0,1.0,54.0,15.0,32.0,23.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,1.0,1.8181818181818181,86.0,38.0,124,0.0,1.0,0.0,2.631578947368421,0.0,0.0,1.0,0.8064516129032258
347,36047014200,4,1.465201465201465,0.0,2.0,0.0,2.0,116.0,70.0,54.0,33.0,0.0,3.7037037037037033,0.0,6.0606060606060606,0.0,0.0,4.0,4.597701149425287,170.0,103.0,273,2.0,2.0,1.1764705882352942,1.9417475728155338,3.0,1.098901098901099,1.0,0.3663003663003661
348,36047014300,2,0.3780718336483932,0.0,0.0,2.0,0.0,155.0,96.0,95.0,183.0,0.0,0.0,2.083333333333333,0.0,2.0,0.796812749003984,0.0,0.0,250.0,279.0,529,0.0,2.0,0.0,0.7168458781362007,1.0,0.1890359168241966,1.0,0.1890359168241966
349,36047014700,1,0.18281535648994515,0.0,0.0,0.0,1.0,150.0,148.0,132.0,117.0,0.0,0.0,0.0,0.8547008547008548,0.0,0.0,1.0,0.4016064257028112,282.0,265.0,547,0.0,1.0,0.0,0.37735849056603776,0.0,0.0,1.0,0.18281535648994515
350,36047014800,2,1.1299435028248588,0.0,0.0,0.0,2.0,40.0,15.0,88.0,34.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,2.0,1.639344262295082,128.0,49.0,177,0.0,2.0,0.0,4.081632653061225,2.0,1.1299435028248588,0.0,0.0
351,36047014902,1,0.12422360248447205,0.0,1.0,0.0,0.0,188.0,194.0,136.0,287.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,1.0,0.2364066193853428,324.0,481.0,805,1.0,0.0,0.30864197530864196,0.0,0.0,0.0,1.0,0.12422360248447205
352,36047015000,3,1.3100436681222707,0.0,2.0,0.0,1.0,48.0,62.0,45.0,74.0,0.0,4.444444444444445,0.0,1.3513513513513513,0.0,0.0,3.0,2.5210084033613445,93.0,136.0,229,2.0,1.0,2.1505376344086025,0.7352941176470588,3.0,1.3100436681222707,0.0,0.0
353,36047015100,2,0.3048780487804878,0.0,0.0,0.0,2.0,87.0,280.0,111.0,178.0,0.0,0.0,0.0,1.1235955056179776,0.0,0.0,2.0,0.6920415224913495,198.0,458.0,656,0.0,2.0,0.0,0.43668122270742354,2.0,0.3048780487804878,0.0,0.0
354,36047015200,8,2.5236593059936907,1.0,6.0,0.0,1.0,86.0,76.0,49.0,106.0,1.1627906976744187,12.244897959183673,0.0,0.9433962264150944,1.0,0.6172839506172839,7.0,4.516129032258064,135.0,182.0,317,7.0,1.0,5.185185185185185,0.5494505494505495,5.0,1.5772870662460567,3.0,0.946372239747634
355,36047015300,2,0.6896551724137931,0.0,1.0,0.0,1.0,77.0,78.0,71.0,64.0,0.0,1.4084507042253522,0.0,1.5625,0.0,0.0,2.0,1.4814814814814816,148.0,142.0,290,1.0,1.0,0.6756756756756757,0.7042253521126761,2.0,0.6896551724137931,0.0,0.0
356,36047015400,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,,3.0,
357,36047015500,2,0.322061191626409,0.0,1.0,0.0,1.0,164.0,175.0,210.0,72.0,0.0,0.4761904761904762,0.0,1.3888888888888888,0.0,0.0,2.0,0.7092198581560284,374.0,247.0,621,1.0,1.0,0.267379679144385,0.4048582995951417,1.0,0.1610305958132045,1.0,0.1610305958132045
358,36047015700,2,0.43010752688172044,0.0,1.0,0.0,1.0,165.0,122.0,62.0,116.0,0.0,1.6129032258064515,0.0,0.8620689655172413,0.0,0.0,2.0,1.1235955056179776,227.0,238.0,465,1.0,1.0,0.4405286343612335,0.42016806722689076,3.0,0.6451612903225806,-1.0,-0.2150537634408602
359,36047016000,1,0.20833333333333334,0.0,0.0,0.0,1.0,160.0,135.0,47.0,138.0,0.0,0.0,0.0,0.7246376811594203,0.0,0.0,1.0,0.5405405405405406,207.0,273.0,480,0.0,1.0,0.0,0.3663003663003663,1.0,0.20833333333333334,0.0,0.0
360,36047016200,2,0.975609756097561,0.0,1.0,0.0,1.0,64.0,32.0,30.0,79.0,0.0,3.3333333333333335,0.0,1.2658227848101267,0.0,0.0,2.0,1.834862385321101,94.0,111.0,205,1.0,1.0,1.0638297872340425,0.9009009009009009,1.0,0.4878048780487805,1.0,0.4878048780487805
361,36047016300,4,1.342281879194631,0.0,1.0,0.0,3.0,98.0,73.0,109.0,18.0,0.0,0.9174311926605505,0.0,16.666666666666664,0.0,0.0,4.0,3.149606299212598,207.0,91.0,298,1.0,3.0,0.4830917874396135,3.296703296703297,2.0,0.6711409395973155,2.0,0.6711409395973155
362,36047016400,8,1.7582417582417582,0.0,3.0,0.0,5.0,81.0,166.0,124.0,84.0,0.0,2.4193548387096775,0.0,5.952380952380952,0.0,0.0,8.0,3.8461538461538463,205.0,250.0,455,3.0,5.0,1.4634146341463417,2.0,5.0,1.098901098901099,3.0,0.6593406593406592
363,36047016600,8,3.404255319148936,0.0,5.0,0.0,3.0,41.0,90.0,59.0,45.0,0.0,8.47457627118644,0.0,6.666666666666667,0.0,0.0,8.0,7.6923076923076925,100.0,135.0,235,5.0,3.0,5.0,2.2222222222222223,6.0,2.553191489361702,2.0,0.8510638297872344
364,36047016700,4,0.8368200836820083,0.0,1.0,1.0,2.0,190.0,102.0,88.0,98.0,0.0,1.1363636363636365,0.9803921568627451,2.0408163265306123,1.0,0.3424657534246575,3.0,1.6129032258064515,278.0,200.0,478,1.0,3.0,0.3597122302158274,1.5,1.0,0.20920502092050208,3.0,0.6276150627615062
365,36047016800,3,1.0344827586206897,0.0,1.0,2.0,0.0,38.0,86.0,89.0,77.0,0.0,1.1235955056179776,2.3255813953488373,0.0,2.0,1.6129032258064515,1.0,0.6024096385542169,127.0,163.0,290,1.0,2.0,0.7874015748031495,1.2269938650306749,2.0,0.6896551724137931,1.0,0.3448275862068966
366,36047016900,3,0.46511627906976744,0.0,2.0,0.0,1.0,167.0,157.0,233.0,88.0,0.0,0.8583690987124464,0.0,1.1363636363636365,0.0,0.0,3.0,0.9345794392523363,400.0,245.0,645,2.0,1.0,0.5,0.40816326530612246,4.0,0.6201550387596899,-1.0,-0.15503875968992248
367,36047017000,4,1.0752688172043012,0.0,0.0,2.0,2.0,106.0,70.0,99.0,97.0,0.0,0.0,2.857142857142857,2.0618556701030926,2.0,1.1363636363636365,2.0,1.0204081632653061,205.0,167.0,372,0.0,4.0,0.0,2.3952095808383236,6.0,1.6129032258064515,-2.0,-0.5376344086021503
368,36047017100,3,0.340522133938706,2.0,0.0,0.0,1.0,207.0,218.0,172.0,284.0,0.966183574879227,0.0,0.0,0.35211267605633806,2.0,0.4705882352941176,1.0,0.21929824561403508,379.0,502.0,881,2.0,1.0,0.5277044854881267,0.199203187250996,1.0,0.11350737797956867,2.0,0.22701475595913734
369,36047017200,7,1.440329218106996,0.0,4.0,0.0,3.0,121.0,101.0,124.0,140.0,0.0,3.225806451612903,0.0,2.142857142857143,0.0,0.0,7.0,2.6515151515151514,245.0,241.0,486,4.0,3.0,1.6326530612244898,1.2448132780082988,1.0,0.205761316872428,6.0,1.234567901234568
370,36047017600,2,0.6756756756756757,0.0,0.0,1.0,1.0,73.0,69.0,69.0,85.0,0.0,0.0,1.4492753623188406,1.1764705882352942,1.0,0.7042253521126761,1.0,0.6493506493506493,142.0,154.0,296,0.0,2.0,0.0,1.2987012987012987,2.0,0.6756756756756757,0.0,0.0
371,36047017800,2,0.36231884057971014,0.0,0.0,1.0,1.0,135.0,78.0,209.0,130.0,0.0,0.0,1.282051282051282,0.7692307692307693,1.0,0.4694835680751174,1.0,0.2949852507374631,344.0,208.0,552,0.0,2.0,0.0,0.9615384615384616,1.0,0.18115942028985507,1.0,0.18115942028985507
372,36047018000,2,0.23255813953488372,0.0,0.0,0.0,2.0,155.0,164.0,178.0,363.0,0.0,0.0,0.0,0.5509641873278237,0.0,0.0,2.0,0.36968576709796674,333.0,527.0,860,0.0,2.0,0.0,0.3795066413662239,2.0,0.23255813953488372,0.0,0.0
373,36047018200,10,2.197802197802198,1.0,3.0,1.0,5.0,195.0,94.0,91.0,75.0,0.5128205128205128,3.296703296703297,1.0638297872340425,6.666666666666667,2.0,0.6920415224913495,8.0,4.819277108433735,286.0,169.0,455,4.0,6.0,1.3986013986013985,3.5502958579881656,1.0,0.21978021978021978,9.0,1.978021978021978
374,36047018400,5,1.7605633802816902,0.0,0.0,0.0,5.0,42.0,98.0,67.0,77.0,0.0,0.0,0.0,6.493506493506493,0.0,0.0,5.0,3.4722222222222223,109.0,175.0,284,0.0,5.0,0.0,2.857142857142857,5.0,1.7605633802816902,0.0,0.0
375,36047018501,1,0.16339869281045752,0.0,0.0,1.0,0.0,106.0,223.0,131.0,152.0,0.0,0.0,0.4484304932735426,0.0,1.0,0.303951367781155,0.0,0.0,237.0,375.0,612,0.0,1.0,0.0,0.26666666666666666,0.0,0.0,1.0,0.16339869281045752
376,36047018800,1,0.43859649122807015,0.0,0.0,0.0,1.0,61.0,39.0,85.0,43.0,0.0,0.0,0.0,2.3255813953488373,0.0,0.0,1.0,0.78125,146.0,82.0,228,0.0,1.0,0.0,1.2195121951219512,0.0,0.0,1.0,0.43859649122807015
377,36047019000,6,1.4018691588785046,0.0,1.0,2.0,3.0,62.0,70.0,108.0,188.0,0.0,0.9259259259259258,2.857142857142857,1.5957446808510638,2.0,1.5151515151515151,4.0,1.3513513513513513,170.0,258.0,428,1.0,5.0,0.5882352941176471,1.937984496124031,2.0,0.46728971962616817,4.0,0.9345794392523364
378,36047019100,1,0.28328611898017,0.0,0.0,0.0,1.0,88.0,82.0,105.0,78.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,1.0,0.546448087431694,193.0,160.0,353,0.0,1.0,0.0,0.625,0.0,0.0,1.0,0.28328611898017
379,36047019200,1,0.1524390243902439,0.0,0.0,0.0,1.0,124.0,95.0,217.0,220.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.2288329519450801,341.0,315.0,656,0.0,1.0,0.0,0.31746031746031744,2.0,0.3048780487804878,-1.0,-0.1524390243902439
380,36047019300,2,0.3091190108191654,0.0,0.0,2.0,0.0,127.0,126.0,155.0,239.0,0.0,0.0,1.5873015873015872,0.0,2.0,0.7905138339920948,0.0,0.0,282.0,365.0,647,0.0,2.0,0.0,0.547945205479452,0.0,0.0,2.0,0.3091190108191654
381,36047019400,3,0.5444646098003629,0.0,0.0,2.0,1.0,136.0,106.0,203.0,106.0,0.0,0.0,1.8867924528301887,0.9433962264150944,2.0,0.8264462809917356,1.0,0.3236245954692557,339.0,212.0,551,0.0,3.0,0.0,1.4150943396226416,1.0,0.18148820326678766,2.0,0.36297640653357527
382,36047019500,1,0.5714285714285714,0.0,0.0,0.0,1.0,15.0,44.0,32.0,84.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,1.0,0.8620689655172413,47.0,128.0,175,0.0,1.0,0.0,0.78125,0.0,0.0,1.0,0.5714285714285714
383,36047019600,3,0.4754358161648178,0.0,0.0,0.0,3.0,171.0,167.0,197.0,96.0,0.0,0.0,0.0,3.125,0.0,0.0,3.0,1.023890784982935,368.0,263.0,631,0.0,3.0,0.0,1.1406844106463878,3.0,0.4754358161648178,0.0,0.0
384,36047019800,6,2.3255813953488373,1.0,1.0,1.0,3.0,76.0,12.0,67.0,103.0,1.3157894736842104,1.4925373134328357,8.333333333333332,2.912621359223301,2.0,2.272727272727273,4.0,2.3529411764705883,143.0,115.0,258,2.0,4.0,1.3986013986013985,3.4782608695652173,1.0,0.3875968992248062,5.0,1.9379844961240311
385,36047020000,4,0.9925558312655087,0.0,0.0,0.0,4.0,70.0,81.0,112.0,140.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,4.0,1.5873015873015872,182.0,221.0,403,0.0,4.0,0.0,1.809954751131222,6.0,1.488833746898263,-2.0,-0.49627791563275436
386,36047020100,1,0.36363636363636365,0.0,0.0,0.0,1.0,33.0,69.0,109.0,64.0,0.0,0.0,0.0,1.5625,0.0,0.0,1.0,0.5780346820809248,142.0,133.0,275,0.0,1.0,0.0,0.7518796992481203,0.0,0.0,1.0,0.36363636363636365
387,36047020200,6,1.729106628242075,0.0,2.0,0.0,4.0,56.0,89.0,126.0,76.0,0.0,1.5873015873015872,0.0,5.263157894736842,0.0,0.0,6.0,2.9702970297029703,182.0,165.0,347,2.0,4.0,1.098901098901099,2.4242424242424243,4.0,1.1527377521613833,2.0,0.5763688760806918
388,36047020400,6,2.7027027027027026,0.0,2.0,0.0,4.0,36.0,76.0,35.0,75.0,0.0,5.714285714285714,0.0,5.333333333333334,0.0,0.0,6.0,5.454545454545454,71.0,151.0,222,2.0,4.0,2.8169014084507045,2.6490066225165565,5.0,2.2522522522522523,1.0,0.4504504504504503
389,36047020500,1,0.26041666666666663,0.0,0.0,0.0,1.0,116.0,112.0,105.0,51.0,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,1.0,0.641025641025641,221.0,163.0,384,0.0,1.0,0.0,0.6134969325153374,2.0,0.5208333333333333,-1.0,-0.26041666666666663
390,36047020600,1,0.2849002849002849,0.0,0.0,0.0,1.0,35.0,72.0,105.0,139.0,0.0,0.0,0.0,0.7194244604316548,0.0,0.0,1.0,0.4098360655737705,140.0,211.0,351,0.0,1.0,0.0,0.47393364928909953,1.0,0.2849002849002849,0.0,0.0
391,36047020700,1,0.17064846416382254,0.0,0.0,0.0,1.0,110.0,191.0,176.0,109.0,0.0,0.0,0.0,0.9174311926605505,0.0,0.0,1.0,0.3508771929824561,286.0,300.0,586,0.0,1.0,0.0,0.33333333333333337,1.0,0.17064846416382254,0.0,0.0
392,36047020800,2,0.3048780487804878,0.0,0.0,1.0,1.0,151.0,158.0,149.0,198.0,0.0,0.0,0.6329113924050633,0.5050505050505051,1.0,0.3236245954692557,1.0,0.2881844380403458,300.0,356.0,656,0.0,2.0,0.0,0.5617977528089888,7.0,1.0670731707317074,-5.0,-0.7621951219512195
393,36047021000,5,0.76103500761035,1.0,1.0,1.0,2.0,98.0,194.0,248.0,117.0,1.0204081632653061,0.4032258064516129,0.5154639175257731,1.7094017094017095,2.0,0.684931506849315,3.0,0.821917808219178,346.0,311.0,657,2.0,3.0,0.5780346820809248,0.964630225080386,7.0,1.06544901065449,-2.0,-0.30441400304414
394,36047021100,1,0.2583979328165375,0.0,0.0,1.0,0.0,172.0,87.0,94.0,34.0,0.0,0.0,1.1494252873563218,0.0,1.0,0.3861003861003861,0.0,0.0,266.0,121.0,387,0.0,1.0,0.0,0.8264462809917356,0.0,0.0,1.0,0.2583979328165375
395,36047021200,3,0.4048582995951417,0.0,3.0,0.0,0.0,169.0,180.0,201.0,191.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,3.0,0.7653061224489796,370.0,371.0,741,3.0,0.0,0.8108108108108109,0.0,6.0,0.8097165991902834,-3.0,-0.4048582995951417
396,36047021300,4,0.6389776357827476,0.0,0.0,1.0,3.0,248.0,133.0,166.0,79.0,0.0,0.0,0.7518796992481203,3.79746835443038,1.0,0.26246719160104987,3.0,1.2244897959183674,414.0,212.0,626,0.0,4.0,0.0,1.8867924528301887,0.0,0.0,4.0,0.6389776357827476
397,36047021400,8,1.5533980582524272,2.0,2.0,1.0,3.0,124.0,99.0,155.0,137.0,1.6129032258064515,1.2903225806451613,1.0101010101010102,2.18978102189781,3.0,1.345291479820628,5.0,1.7123287671232876,279.0,236.0,515,4.0,4.0,1.4336917562724014,1.694915254237288,8.0,1.5533980582524272,0.0,0.0
398,36047021500,1,0.15408320493066258,0.0,0.0,0.0,1.0,192.0,265.0,87.0,105.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,1.0,0.5208333333333333,279.0,370.0,649,0.0,1.0,0.0,0.2702702702702703,2.0,0.30816640986132515,-1.0,-0.15408320493066258
399,36047021600,1,0.08748906386701663,0.0,0.0,1.0,0.0,275.0,324.0,274.0,270.0,0.0,0.0,0.30864197530864196,0.0,1.0,0.1669449081803005,0.0,0.0,549.0,594.0,1143,0.0,1.0,0.0,0.16835016835016833,5.0,0.4374453193350831,-4.0,-0.3499562554680665
400,36047021800,2,0.21598272138228944,1.0,1.0,0.0,0.0,220.0,330.0,185.0,191.0,0.45454545454545453,0.5405405405405406,0.0,0.0,1.0,0.18181818181818182,1.0,0.26595744680851063,405.0,521.0,926,2.0,0.0,0.49382716049382713,0.0,0.0,0.0,2.0,0.21598272138228944
401,36047021900,1,0.5050505050505051,0.0,0.0,0.0,1.0,32.0,93.0,33.0,40.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,1.36986301369863,65.0,133.0,198,0.0,1.0,0.0,0.7518796992481203,0.0,0.0,1.0,0.5050505050505051
402,36047022100,1,0.6944444444444444,0.0,0.0,1.0,0.0,20.0,82.0,16.0,26.0,0.0,0.0,1.2195121951219512,0.0,1.0,0.9803921568627451,0.0,0.0,36.0,108.0,144,0.0,1.0,0.0,0.9259259259259258,1.0,0.6944444444444444,0.0,0.0
403,36047022700,2,0.437636761487965,0.0,1.0,1.0,0.0,178.0,126.0,55.0,98.0,0.0,1.8181818181818181,0.7936507936507936,0.0,1.0,0.3289473684210526,1.0,0.6535947712418301,233.0,224.0,457,1.0,1.0,0.4291845493562232,0.4464285714285714,0.0,0.0,2.0,0.437636761487965
404,36047022900,2,0.4705882352941176,0.0,0.0,0.0,2.0,123.0,46.0,128.0,128.0,0.0,0.0,0.0,1.5625,0.0,0.0,2.0,0.78125,251.0,174.0,425,0.0,2.0,0.0,1.1494252873563218,1.0,0.2352941176470588,1.0,0.2352941176470588
405,36047023000,1,0.06920415224913494,0.0,0.0,1.0,0.0,463.0,277.0,359.0,346.0,0.0,0.0,0.36101083032490977,0.0,1.0,0.13513513513513514,0.0,0.0,822.0,623.0,1445,0.0,1.0,0.0,0.16051364365971107,0.0,0.0,1.0,0.06920415224913494
406,36047023200,1,0.04688232536333802,0.0,0.0,0.0,1.0,471.0,482.0,671.0,509.0,0.0,0.0,0.0,0.19646365422396855,0.0,0.0,1.0,0.0847457627118644,1142.0,991.0,2133,0.0,1.0,0.0,0.10090817356205853,0.0,0.0,1.0,0.04688232536333802
407,36047023300,2,0.18165304268846502,0.0,1.0,0.0,1.0,253.0,367.0,145.0,336.0,0.0,0.6896551724137931,0.0,0.2976190476190476,0.0,0.0,2.0,0.4158004158004158,398.0,703.0,1101,1.0,1.0,0.25125628140703515,0.1422475106685633,0.0,0.0,2.0,0.18165304268846502
